Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,Geo_Code,Claim,   .,1,2,3,4,5,6,7,8,9,>=10,paint_fence,month
H5019,2012,1.0,0,0,0,1.0,1,4599.0,2,-1.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H2563,2013,0.539726027,0,0,0,1.0,1,867.0,2,1980.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6
H4035,2013,1.0,1,1,0,1.0,1,2100.0,2,1980.0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H17506,2015,1.0,0,0,1,0.0,0,1712.0,2,2008.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H12925,2012,1.0,0,0,1,0.0,0,1990.0,2,1980.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H2818,2013,1.0,0,0,0,1.0,1,600.0,2,1980.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5951,2014,1.0,0,0,0,1.0,1,1550.0,2,1980.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H2322,2015,1.0,0,0,1,0.0,0,1365.0,2,1950.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H3153,2016,0.99726776,0,0,1,0.0,0,730.0,2,1930.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3545,2013,0.665753425,0,1,0,1.0,1,440.0,2,1960.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,8
H4501,2014,1.0,0,1,0,1.0,1,390.0,2,1960.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H4502,2015,1.0,0,1,0,1.0,1,390.0,2,1960.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14284,2014,1.0,1,1,0,1.0,1,1800.0,2,1960.0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H14236,2014,1.0,0,1,0,1.0,1,1600.0,2,1980.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H13629,2013,1.0,1,1,0,1.0,1,300.0,2,1980.0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H3583,2013,1.0,0,0,1,0.0,0,963.0,2,1996.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H7243,2013,1.0,0,0,1,0.0,0,988.0,2,2004.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H7007,2014,1.0,1,0,0,1.0,1,4900.0,2,1980.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H7008,2016,0.99726776,1,0,0,1.0,1,4900.0,2,1980.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14026,2012,1.0,1,1,0,1.0,1,1100.0,2,1988.0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H13728,2015,1.0,0,0,1,0.0,0,1700.0,2,1970.0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H14282,2015,1.0,0,0,1,0.0,0,20940.0,2,1969.0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H15598,2012,1.0,0,0,1,0.0,0,3000.0,2,1992.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H17565,2012,1.0,0,0,1,0.0,0,7750.0,2,1980.0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H17566,2015,1.0,0,0,1,0.0,0,7750.0,2,1980.0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H18084,2012,1.0,0,0,1,0.0,0,8015.0,2,1973.0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H18085,2014,1.0,0,0,1,0.0,0,8015.0,2,1973.0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H18438,2015,1.0,0,0,1,0.0,0,6180.0,2,1982.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H18441,2015,1.0,0,0,1,0.0,0,745.0,2,1984.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H18661,2013,1.0,0,0,1,0.0,0,2600.0,2,1962.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H18715,2014,1.0,0,0,1,0.0,0,925.0,2,1988.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H18716,2012,0.418032787,0,0,1,0.0,0,340.0,2,1974.0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,5
H18864,2012,0.25136612,0,0,1,0.0,0,2451.0,2,1961.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,4
H18865,2016,0.99726776,0,0,1,0.0,0,2451.0,2,1961.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H19103,2013,1.0,0,0,1,0.0,0,600.0,2,1970.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H19137,2015,1.0,0,0,1,0.0,0,872.0,2,1970.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H19181,2013,0.838356164,0,0,1,0.0,0,970.0,2,1988.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,9
H19334,2013,0.131506849,0,0,1,0.0,0,2800.0,2,1963.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,2
H19493,2016,1.0,0,0,1,0.0,0,1000.0,2,1967.0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H19565,2016,0.0,0,0,1,0.0,0,11925.0,2,1970.0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1
H19659,2015,0.8904109590000001,0,0,1,0.0,0,266.0,2,1979.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,10
H19774,2016,0.99726776,0,0,1,0.0,0,1600.0,2,1975.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H2671,2014,1.0,0,0,1,0.0,0,3000.0,2,1991.0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H2759,2016,0.967213115,0,0,1,0.0,0,400.0,2,1900.0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H3263,2012,1.0,0,0,0,1.0,1,140.0,2,1980.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3264,2015,1.0,0,0,0,1.0,1,140.0,2,1980.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3416,2012,1.0,0,0,0,1.0,1,6000.0,2,1980.0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H4674,2014,1.0,0,0,1,0.0,0,10954.0,2,1979.0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H5494,2014,1.0,0,0,1,0.0,0,1300.0,2,1990.0,38,1,0,0,0,0,0,0,1,0,0,0,0,0,12
H5863,2013,1.0,0,0,0,1.0,1,150.0,2,1980.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5864,2014,1.0,0,0,0,1.0,1,150.0,2,1980.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5871,2012,1.0,0,0,0,1.0,1,550.0,2,1980.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5872,2013,1.0,0,0,0,1.0,1,550.0,2,1980.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H6298,2016,1.0,0,0,1,0.0,0,440.0,2,1970.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H6299,2013,1.0,0,0,1,0.0,0,265.0,2,1960.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H6301,2014,1.0,0,0,1,0.0,0,3720.0,2,1980.0,38,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H6601,2012,1.0,0,0,1,0.0,0,427.0,2,2003.0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H6602,2014,1.0,0,0,1,0.0,0,427.0,2,2003.0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H15922,2013,1.0,0,0,1,0.0,0,400.0,2,1980.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H16330,2016,0.99726776,0,0,1,0.0,0,424.0,2,1900.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H16631,2012,1.0,0,0,1,0.0,0,2500.0,2,1975.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H16633,2013,1.0,0,0,1,0.0,0,1200.0,2,1974.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H16635,2016,0.99726776,0,0,1,0.0,0,1200.0,2,1974.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H17118,2013,1.0,0,0,1,0.0,0,600.0,2,1870.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H17194,2015,1.0,0,0,1,0.0,0,660.0,2,1950.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H17604,2016,1.0,0,0,1,0.0,0,368.0,2,1950.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H2762,2016,0.99726776,0,0,1,0.0,0,480.0,2,1948.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H2916,2012,0.0,0,0,0,1.0,1,500.0,2,-1.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1
H3558,2015,1.0,0,0,1,0.0,0,450.0,2,1900.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H513,2012,1.0,0,0,0,1.0,1,3900.0,2,1980.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5605,2012,1.0,0,0,1,0.0,0,950.0,2,1900.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5606,2013,1.0,0,0,1,0.0,0,950.0,2,1900.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5607,2015,1.0,0,0,1,0.0,0,950.0,2,1900.0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H5608,2016,0.99726776,0,0,1,0.0,0,950.0,2,1900.0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H6627,2012,1.0,0,0,1,0.0,0,1125.0,2,1960.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H6628,2013,0.893150685,0,0,1,0.0,0,1125.0,2,1960.0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,10
H6922,2012,1.0,0,1,0,1.0,1,500.0,2,1980.0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14738,2013,0.747945205,0,0,1,0.0,0,330.0,2,2004.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
H6826,2016,1.0,0,1,0,1.0,1,750.0,2,1960.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H15544,2012,1.0,1,0,1,0.0,0,405.0,2,1920.0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,12
H16625,2013,1.0,1,0,1,0.0,0,450.0,2,1900.0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,12
H6327,2012,1.0,0,1,0,1.0,1,2712.0,2,1988.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H6328,2013,1.0,0,1,0,1.0,1,2712.0,2,1988.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H6329,2015,1.0,0,1,0,1.0,1,2712.0,2,1988.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H15500,2012,1.0,1,0,1,0.0,0,320.0,2,2009.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12
H18816,2013,0.665753425,1,0,1,0.0,0,5950.0,2,1992.0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,8
H4507,2013,1.0,0,1,0,1.0,1,396.0,2,1980.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H4508,2015,1.0,0,1,0,1.0,1,396.0,2,1980.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H3266,2016,0.99726776,0,0,0,1.0,1,1475.0,2,1980.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H16699,2013,1.0,1,0,1,0.0,0,1030.0,2,1985.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12
H15649,2013,0.832876712,0,0,1,0.0,0,1702.0,2,2009.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
H17677,2014,1.0,0,0,1,0.0,0,566.0,2,1840.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H17030,2016,0.99726776,1,0,1,0.0,0,18950.0,2,2010.0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,12
H19946,2016,0.297814208,1,0,1,0.0,0,16149.0,2,2016.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,4
H18230,2014,1.0,1,0,1,0.0,0,3223.0,2,2011.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,12
H18231,2015,0.983561644,1,0,1,0.0,0,3223.0,2,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,12
H17755,2013,1.0,1,0,1,0.0,0,4984.0,2,2011.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,12
H18894,2012,0.213114754,1,0,1,0.0,0,2470.0,2,2012.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3
H18895,2015,0.983561644,1,0,1,0.0,0,2470.0,2,2012.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,12
H19444,2015,0.7452054790000001,0,0,1,0.0,0,555.0,2,2014.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,8
H14018,2012,1.0,0,1,0,1.0,1,660.0,2,-1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14019,2013,1.0,0,1,0,1.0,1,660.0,2,-1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14770,2012,1.0,1,1,0,1.0,1,3183.0,2,1988.0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H14769,2012,0.833333333,1,1,0,1.0,1,12448.0,2,1988.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,9
H17372,2013,1.0,0,0,1,0.0,0,1950.0,2,2011.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H17373,2015,1.0,0,0,1,0.0,0,1950.0,2,2011.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H17345,2013,0.61369863,0,0,1,0.0,0,1194.0,2,2011.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,7
H19781,2016,0.99726776,0,0,1,0.0,0,320.0,2,1980.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H12669,2012,1.0,1,1,0,1.0,1,2261.0,2,1988.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,12
H12670,2015,0.983561644,1,1,0,1.0,1,2261.0,2,1988.0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H13143,2016,0.967213115,1,1,0,1.0,1,7036.0,2,1988.0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H14732,2012,1.0,0,1,0,1.0,1,4000.0,2,-1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H4785,2013,1.0,0,1,0,1.0,1,140.0,2,1980.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H15523,2015,0.983561644,1,0,1,0.0,0,6053.0,2,2008.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,12
H15524,2016,1.0,1,0,1,0.0,0,6053.0,2,2008.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,12
H13268,2015,1.0,1,1,0,1.0,1,350.0,2,1960.0,87,1,1,0,0,0,0,0,0,0,0,0,0,2,12
H13509,2015,1.0,0,0,1,0.0,0,2850.0,2,1955.0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H13510,2012,1.0,0,0,1,0.0,0,250.0,2,1986.0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H13545,2012,1.0,0,0,1,0.0,0,4100.0,2,1963.0,87,1,0,0,0,0,0,0,1,0,0,0,0,0,12
H13546,2014,1.0,0,0,1,0.0,0,4100.0,2,1963.0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H14210,2012,1.0,0,1,0,1.0,1,500.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14211,2015,1.0,0,1,0,1.0,1,500.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14540,2013,1.0,0,1,0,1.0,1,2629.0,2,1988.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H1475,2012,0.038251366,1,0,0,1.0,1,160.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,1
H14780,2015,0.747945205,0,1,0,1.0,1,200.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,8
H1493,2014,1.0,1,0,1,0.0,0,790.0,2,1991.0,87,0,0,0,0,1,0,0,0,0,0,0,0,1,12
H15104,2012,1.0,0,0,1,0.0,0,600.0,2,1960.0,87,1,0,0,1,0,0,0,0,0,0,0,0,0,12
H15269,2012,1.0,0,0,1,0.0,0,4000.0,2,1985.0,87,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H15398,2014,1.0,1,0,1,0.0,0,2918.0,2,2008.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,12
H15503,2016,0.99726776,1,0,1,0.0,0,1340.0,2,1800.0,87,1,0,0,0,0,0,1,0,0,0,0,0,1,12
H15753,2012,1.0,0,0,1,0.0,0,450.0,2,1970.0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H15894,2013,1.0,0,0,1,0.0,0,2300.0,2,1972.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H15895,2014,1.0,0,0,1,0.0,0,2300.0,2,1972.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H16167,2014,1.0,0,0,1,0.0,0,300.0,2,1900.0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H16175,2012,1.0,1,0,1,0.0,0,4909.0,2,2010.0,87,1,0,0,0,0,0,1,0,0,0,0,0,1,12
H16202,2012,0.9726775959999999,1,0,1,0.0,0,220.0,2,1990.0,87,0,0,0,1,0,0,0,0,0,0,0,0,1,12
H16838,2013,1.0,0,0,1,0.0,0,8700.0,2,1995.0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H17160,2012,1.0,0,0,1,0.0,0,7055.0,2,1974.0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H172,2012,0.778688525,0,0,0,1.0,1,110.0,2,1980.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,9
H17250,2012,0.352459016,0,0,1,0.0,0,2900.0,2,1974.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,5
H17739,2013,1.0,0,0,1,0.0,0,708.0,2,2011.0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H17742,2014,0.747945205,0,0,1,0.0,0,400.0,2,1700.0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,8
H17800,2013,1.0,1,0,1,0.0,0,1215.0,2,1960.0,87,0,0,0,0,0,0,1,0,0,0,0,0,1,12
H17930,2012,1.0,1,0,1,0.0,0,3276.0,2,2011.0,87,0,0,0,0,0,0,1,0,0,0,0,0,1,12
H17931,2014,1.0,1,0,1,0.0,0,3276.0,2,2011.0,87,0,0,0,0,0,0,1,0,0,0,0,0,1,12
H17932,2015,1.0,1,0,1,0.0,0,3276.0,2,2011.0,87,1,0,0,0,0,0,1,0,0,0,0,0,1,12
H17949,2012,1.0,0,0,1,0.0,0,2462.0,2,2011.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H17950,2014,1.0,0,0,1,0.0,0,2462.0,2,2011.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H17951,2015,1.0,0,0,1,0.0,0,2462.0,2,2011.0,87,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H17984,2012,1.0,1,0,1,0.0,0,1730.0,2,1984.0,87,0,0,0,0,0,0,1,0,0,0,0,0,1,12
H1832,2014,1.0,0,0,0,1.0,1,850.0,2,-1.0,87,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H18372,2012,0.7540983609999999,1,0,1,0.0,0,650.0,2,1989.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,9
H18373,2016,1.0,1,0,1,0.0,0,650.0,2,1989.0,87,1,0,0,0,0,1,0,0,0,0,0,0,1,12
H18551,2012,0.584699454,0,0,1,0.0,0,550.0,2,1970.0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,7
H18552,2014,1.0,0,0,1,0.0,0,550.0,2,1970.0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,12
H18594,2013,1.0,1,0,1,0.0,0,1283.0,2,1973.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,12
H1870,2012,0.93715847,0,0,0,1.0,1,510.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,10
H18789,2014,1.0,1,0,1,0.0,0,2200.0,2,1988.0,87,0,0,0,0,0,0,0,1,0,0,0,0,1,12
H18790,2015,1.0,1,0,1,0.0,0,2200.0,2,1988.0,87,0,0,0,0,0,0,0,1,0,0,0,0,1,12
H1918,2013,1.0,0,1,0,1.0,1,655.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H19318,2014,1.0,0,0,1,0.0,0,720.0,2,1950.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H19319,2016,0.99726776,0,0,1,0.0,0,720.0,2,1950.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H19426,2013,0.08493150699999999,0,0,1,0.0,0,2500.0,2,2000.0,87,0,0,0,0,0,0,0,0,1,0,0,0,0,2
H19427,2015,1.0,0,0,1,0.0,0,2500.0,2,2000.0,87,1,0,0,0,0,0,0,0,1,0,0,0,0,12
H19792,2016,0.99726776,0,0,1,0.0,0,573.0,2,1930.0,87,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H19804,2015,0.08493150699999999,0,0,1,0.0,0,934.0,2,1992.0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,2
H19820,2016,0.99726776,1,0,1,0.0,0,2125.0,2,1920.0,87,0,0,0,0,0,0,1,0,0,0,0,0,1,12
H19877,2016,0.713114754,1,0,1,0.0,0,615.0,2,1970.0,87,0,0,0,0,1,0,0,0,0,0,0,0,1,8
H19949,2016,0.0,0,0,1,0.0,0,450.0,2,1930.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,1
H2140,2013,1.0,0,1,0,1.0,1,134.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H2141,2015,1.0,0,1,0,1.0,1,134.0,2,1960.0,87,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H2714,2012,0.0,0,0,0,1.0,1,1075.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,1
H2928,2012,1.0,0,0,0,1.0,1,320.0,2,1980.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H2929,2016,1.0,0,0,0,1.0,1,320.0,2,1980.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3686,2013,1.0,0,0,0,1.0,1,1700.0,2,1980.0,87,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H3687,2014,1.0,0,0,0,1.0,1,1700.0,2,1980.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3690,2012,1.0,0,0,0,1.0,1,780.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3841,2014,1.0,0,0,0,1.0,1,1600.0,2,-1.0,87,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H3969,2012,1.0,0,0,0,1.0,1,750.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3970,2013,0.49589041100000003,0,0,0,1.0,1,750.0,2,-1.0,87,1,1,0,0,0,0,0,0,0,0,0,0,0,6
H4056,2013,1.0,0,0,1,0.0,0,1700.0,2,1980.0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H4057,2015,1.0,0,0,1,0.0,0,1700.0,2,1980.0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H4073,2014,1.0,0,1,0,1.0,1,200.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H4873,2014,1.0,0,0,1,0.0,0,1260.0,2,1985.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5060,2015,1.0,0,1,0,1.0,1,349.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H5254,2012,1.0,0,0,0,1.0,1,442.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5255,2014,1.0,0,0,0,1.0,1,442.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H543,2012,1.0,1,0,1,0.0,0,676.0,2,1718.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,12
H544,2014,1.0,1,0,1,0.0,0,676.0,2,1718.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,12
H5618,2015,1.0,0,0,1,0.0,0,1100.0,2,1975.0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H6501,2015,1.0,0,0,0,1.0,1,120.0,2,-1.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H6761,2015,1.0,1,1,0,1.0,1,545.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H6769,2014,1.0,1,1,0,1.0,1,400.0,2,1960.0,87,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H6771,2013,0.509589041,1,0,1,0.0,0,1142.0,2,1995.0,87,0,0,0,0,1,0,0,0,0,0,0,0,1,6
H6781,2013,0.150684932,0,0,0,1.0,1,8900.0,2,-1.0,87,1,1,0,0,0,0,0,0,0,0,0,0,0,3
H7288,2013,1.0,0,1,0,1.0,1,3195.0,2,1960.0,87,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H7296,2014,1.0,1,0,1,0.0,0,1000.0,2,1900.0,87,1,0,0,0,0,1,0,0,0,0,0,0,1,12
H7324,2012,1.0,0,0,1,0.0,0,2000.0,2,1985.0,87,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H7325,2014,1.0,0,0,1,0.0,0,2400.0,2,1985.0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H7367,2012,1.0,1,1,0,1.0,1,1941.0,2,1980.0,87,1,1,0,0,0,0,0,0,0,0,0,0,2,12
H741,2015,1.0,0,0,1,0.0,0,1253.0,2,1985.0,87,1,0,0,1,0,0,0,0,0,0,0,0,0,12
H742,2016,0.99726776,0,0,1,0.0,0,1253.0,2,1985.0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H16162,2015,1.0,1,0,1,0.0,0,4500.0,2,2006.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12
H12770,2015,1.0,0,1,0,1.0,1,4189.0,1,1988.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H425,2012,1.0,0,0,0,1.0,1,700.0,1,-1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H16520,2012,1.0,0,0,1,0.0,0,1239.0,1,1988.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H13383,2013,1.0,0,1,0,1.0,1,784.0,1,1960.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H19243,2015,0.956164384,0,0,1,0.0,0,396.0,1,1974.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H158,2013,0.48219178100000004,0,0,1,0.0,0,295.0,1,1910.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,6
H16119,2013,1.0,1,0,1,0.0,0,1200.0,1,1900.0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,12
H17333,2016,1.0,1,0,1,0.0,0,1300.0,1,1981.0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,12
H19561,2015,1.0,0,0,1,0.0,0,650.0,1,1990.0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,12
H6108,2015,1.0,1,0,0,1.0,1,1670.0,1,1960.0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,12
